Temperature (K) [50K],Field (T) [50K],Magnetization (A m^2/kg) [50K],Temperature (K) [150K],Magnetization (A m^2/kg) [150K],Temperature (K) [300K],Magnetization (A m^2/kg) [300K]
50.2385540008545,2.93987578125,3.6921976341385174,149.998336791992,2.899413910676921,299.749786376953,2.448179976349895
50.2384700775146,2.93785068359375,3.690908449224684,149.999046325684,2.898838645644614,299.751281738281,2.44797054859286
50.2382736206055,2.9358439453125,3.6900035906326405,149.999114990234,2.898625433365,299.751571655273,2.4476485042003593
50.2380218505859,2.93382666015625,3.688796460084298,149.999114990234,2.8981351555266754,299.751937866211,2.447526325129666
50.237829208374,2.93169130859375,3.6879115255265873,149.999473571777,2.897467938934728,299.752517700195,2.446942742449289
50.237829208374,2.9296830078125002,3.686584613795088,150.000259399414,2.8971403074965965,299.752792358398,2.4471027842409647
50.2377624511719,2.9277876953125,3.6855018553832717,150.000694274902,2.8964288735351227,299.751861572266,2.446660042987763
50.2378520965576,2.92577265625,3.6845555555108422,150.000831604004,2.896097141009579,299.752365112305,2.4465773479153072
50.2380256652832,2.9239022460937503,3.6833396497082105,150.000793457031,2.895517221752746,299.753082275391,2.446029315028991
50.2379856109619,2.92188486328125,3.6823168774461843,150.000938415527,2.8952568053385876,299.752639770508,2.4459152885818156
50.2379665374756,2.91985224609375,3.6811290604887104,150.000579833984,2.89492044935857,299.753875732422,2.445694478656868
50.2380447387695,2.91796328125,3.680216316311912,150.000869750977,2.8942269139593857,299.753448486328,2.445247520257561
50.2381649017334,2.9159659179687503,3.6792732474541054,150.001907348633,2.8937345774668857,299.754211425781,2.4450844555074562
50.238338470459,2.9139501953125,3.678056891188193,150.002334594727,2.8933189266672983,299.754928588867,2.4446739799478596
50.2382717132568,2.9119259765625003,3.676702343381903,150.002731323242,2.892842593638465,299.756225585937,2.4447712302821754
50.2380676269531,2.90989638671875,3.6758571368151403,150.003303527832,2.892189017879991,299.756591796875,2.444321126674175
50.2379245758057,2.90787890625,3.674677682343307,150.004234313965,2.891558742934807,299.756088256836,2.4438598958081754
50.2378711700439,2.90598876953125,3.673606097533184,150.00447845459,2.8914694790143685,299.757217407227,2.4438533377048155
50.2377986907959,2.9039724609375,3.6724083960468157,150.004623413086,2.8910739724029826,299.756927490234,2.443490813514491
50.2378044128418,2.9019649414062503,3.6713128636515613,150.005165100098,2.890397214590175,299.758438110352,2.4433055206589827
50.237606048584,2.89983427734375,3.6701875872618683,150.005874633789,2.8899227361077546,299.75830078125,2.44318422414643
50.2375774383545,2.89794755859375,3.6692727012993243,150.006019592285,2.889574727568877,299.757583618164,2.4427447729518246
50.2373390197754,2.8959568359375,3.668026707081158,150.006523132324,2.8889843029737805,299.758590698242,2.4426240184930963
50.2372417449951,2.89393095703125,3.6671432682648506,150.007064819336,2.8885096547385087,299.759307861328,2.4422025003561316
50.2371406555176,2.89206005859375,3.6659973032315,150.007415771484,2.888058965364728,299.758941650391,2.4420765465043157
50.2370510101318,2.8899311523437503,3.664763598080754,150.007843017578,2.887601546368,299.758880615234,2.4417678048800173
50.2368412017822,2.88793134765625,3.6636841357110086,150.008026123047,2.887229098166193,299.76008605957,2.4414718220995177
50.2366123199463,2.8861787109375,3.6627448444452892,150.008491516113,2.886580680208763,299.759872436523,2.4413390856875874
50.2366199493408,2.8839075195312502,3.6614884283065527,150.009246826172,2.8861485047254734,299.760726928711,2.4409309482630968
50.2364044189453,2.8821400390625,3.660575854501526,150.009239196777,2.8855553646679564,299.760650634766,2.440642471392219
50.2365474700928,2.8801389648437503,3.6595128616211663,150.009559631348,2.8851982090807806,299.762084960937,2.4404025895725434
50.2367153167725,2.8780103515625,3.6582150314266575,150.010635375977,2.884774266676281,299.761505126953,2.44025358980793
50.236930847168,2.8761306640625,3.6573405502651486,150.011207580566,2.8842824604044996,299.761215209961,2.4400157449925
50.2370738983154,2.87425107421875,3.656143268596772,150.011711120605,2.8836070605532456,299.761428833008,2.4397170412970173
50.2373390197754,2.87223486328125,3.6552677985333597,150.011672973633,2.8832832399704644,299.762512207031,2.4393991871793945
50.237548828125,2.8699634765625,3.653847165182447,150.012641906738,2.8828119119713422,299.763732910156,2.439148807449474
50.2374877929687,2.868201171875,3.6525383246668244,150.01335144043,2.882272846272202,299.76301574707,2.4389447298610873
50.2373428344727,2.8661845703125,3.6517737464884648,150.013679504395,2.881912444549693,299.763854980469,2.4386749094874207
50.237117767334,2.864175,3.650744213947298,150.014465332031,2.8813728082287278,299.763854980469,2.438561535185298
50.2369785308838,2.8621851562500003,3.649503765281412,150.014572143555,2.8809820792699563,299.764801025391,2.438139786414114
50.2369976043701,2.8601833984375,3.6484102077469034,150.015106201172,2.8801916865888946,299.765365600586,2.4376961964875266
50.2369060516357,2.8584333984375,3.647264566019912,150.015029907227,2.8799916392722804,299.765579223633,2.437733314917254
50.2367324829102,2.85617509765625,3.646581011676675,150.015068054199,2.8794610013811837,299.76594543457,2.4373615535948154
50.2365665435791,2.8544171875,3.645139753675754,150.015716552734,2.8788843410861666,299.766738891602,2.4370508385455967
50.2363090515137,2.8521512695312503,3.6442665414994035,150.016105651855,2.878489418360614,299.766876220703,2.436919067933579
50.2358589172363,2.8501439453125,3.64301671071021,150.016716003418,2.8777554291404472,299.767501831055,2.4365246986582543
50.235523223877,2.8481447265625,3.6418698182464735,150.017433166504,2.8775306189082106,299.766937255859,2.4363817936835526
